,Year,Displacement (ccm),Power (hp),Torque (Nm),Bore (mm),Stroke (mm),Fuel capacity (lts),Dry weight (kg),Wheelbase (mm),Seat height (mm)
7715,1.0265279580533395,-0.06650501811289479,-0.12845056184603887,-0.25037612616527805,0.3424696516829658,-0.1576138860648174,-0.4153972961132769,-0.1104527914915064,0.1813401740917523,0.23051405567749003
7717,0.11774054548429082,-0.06650501811289479,-0.11328378731162572,-0.21450561114757732,0.3424696516829658,-0.1576138860648174,-0.4153972961132769,-0.3246096362375597,-0.2990338881306531,-0.011905932584585546
7718,0.11774054548429082,-0.06650501811289479,-0.09053362551000588,-0.21450561114757732,0.3424696516829658,-0.1576138860648174,-0.4153972961132769,-0.43882662010212137,-0.2990338881306531,-0.011905932584585546
7723,0.11774054548429082,-0.06650501811289479,-0.09053362551000588,-0.21450561114757732,0.3424696516829658,-0.1576138860648174,-0.4153972961132769,-0.43882662010212137,-0.2990338881306531,-0.011905932584585546
7727,1.0265279580533395,-0.06650501811289479,-0.1493048768308569,-0.25037612616527805,0.3424696516829658,-0.1576138860648174,-0.4153972961132769,-0.39599525115291073,-0.2990338881306531,-0.07008672976748369
7728,1.1779925268148475,-0.06650501811289479,-0.12845056184603887,-0.25037612616527805,0.3424696516829658,-0.1576138860648174,-0.4153972961132769,-0.39599525115291073,-0.2990338881306531,0.026881265537346547
7729,0.8750633892918314,-0.06650501811289479,-0.13982564274684864,-0.23443367504629997,0.3424696516829658,-0.1576138860648174,-0.4153972961132769,-0.39599525115291073,-0.2990338881306531,0.026881265537346547
7730,1.1779925268148475,-0.06650501811289479,-0.12845056184603887,-0.25037612616527805,0.3424696516829658,-0.1576138860648174,-0.4153972961132769,-0.39599525115291073,-0.2990338881306531,0.026881265537346547
7731,0.5721342517688152,-0.06650501811289479,-0.12845056184603887,-0.21450561114757732,0.3424696516829658,-0.1576138860648174,-0.3215876632225581,-0.43882662010212137,-0.3710899974640139,-0.011905932584585546
7733,1.0265279580533395,-0.06650501811289479,-0.12845056184603887,-0.25037612616527805,0.3424696516829658,-0.1576138860648174,-0.4153972961132769,-0.29605539027141925,-0.2990338881306531,0.026881265537346547
7734,1.1779925268148475,-0.06650501811289479,-0.12845056184603887,-0.25037612616527805,0.3424696516829658,-0.1576138860648174,-0.4153972961132769,-0.29605539027141925,-0.2990338881306531,0.026881265537346547
7735,0.11774054548429082,-0.06650501811289479,-0.11328378731162572,-0.21450561114757732,0.3424696516829658,-0.1576138860648174,-0.4153972961132769,-0.43882662010212137,-0.2990338881306531,-0.011905932584585546
7738,0.7235988205303232,-0.8273957235344576,-0.754080011390583,-0.8801029453649145,-0.5447990023843661,-1.1267787154190765,-0.3215876632225581,-0.48165798905133206,-0.17894037257505174,-0.10887392788941577
7739,0.8750633892918314,-0.8273957235344576,-0.754080011390583,-0.8920597837041482,-0.5447990023843661,-1.1267787154190765,-0.3215876632225581,-0.48165798905133206,-0.17894037257505174,-0.011905932584585546
7740,0.5721342517688152,-0.06650501811289479,-0.12845056184603887,-0.21450561114757732,0.3424696516829658,-0.1576138860648174,-0.4153972961132769,-0.43882662010212137,-0.2990338881306531,-0.10887392788941577
7741,0.8750633892918314,-0.06650501811289479,-0.12845056184603887,-0.23443367504629997,0.3424696516829658,-0.1576138860648174,-0.4153972961132769,-0.39599525115291073,-0.2990338881306531,-0.07008672976748369
7742,0.11774054548429082,-0.06650501811289479,-0.09053362551000588,-0.21450561114757732,0.3424696516829658,-0.1576138860648174,-0.4153972961132769,-0.3531638822037001,-0.2990338881306531,-0.011905932584585546
7743,1.1779925268148475,-0.06650501811289479,-0.12845056184603887,-0.25037612616527805,0.3424696516829658,-0.1576138860648174,-0.4153972961132769,-0.29605539027141925,-0.3710899974640139,0.06082006389403713
7749,-1.093976004607774,0.2894562277402621,0.20901017154465462,0.24981827769266088,0.6751953969582153,0.15593944107920757,-0.13396839744112057,-0.31033251325448946,-0.45915857553812156,0.15778805919886735
7751,-0.6395822983232496,0.2894562277402621,0.20901017154465462,0.24981827769266088,0.6751953969582153,0.15593944107920757,-0.13396839744112057,-0.281778267288349,-0.45915857553812156,0.15778805919886735
7754,-0.9425114358462658,0.2894562277402621,0.20901017154465462,0.24981827769266088,0.6751953969582153,0.15593944107920757,-0.13396839744112057,-0.22466977535606814,-0.45915857553812156,0.17233325849459188
7755,-0.7910468670847578,0.2894562277402621,0.20901017154465462,0.24981827769266088,0.6751953969582153,0.15593944107920757,-0.13396839744112057,-0.22466977535606814,-0.45915857553812156,0.17233325849459188
7756,-0.6395822983232496,0.2894562277402621,0.23176033334627447,0.2836959863204895,0.6751953969582153,0.15593944107920757,-0.13396839744112057,-0.22466977535606814,-0.45915857553812156,0.08506206272024469
7759,-1.2454405733692822,0.2894562277402621,0.20901017154465462,0.2836959863204895,0.6751953969582153,0.15593944107920757,-0.13396839744112057,-0.31033251325448946,-0.45915857553812156,0.15778805919886735
7761,-0.7910468670847578,0.2894562277402621,0.20901017154465462,0.24981827769266088,0.6751953969582153,0.15593944107920757,-0.13396839744112057,-0.281778267288349,-0.45915857553812156,0.15778805919886735
7804,-0.4881177295617416,0.4909792611068641,1.4261438279313134,0.7221133920923882,1.2297383057502977,-0.2317264906624959,0.14746050123103577,-0.45310374308519163,-0.05884685701945041,0.23051405567749003
7805,-0.3366531608002335,0.020131052306392068,0.9900990600669342,0.29366001826985083,0.6751953969582153,-0.43126042611778453,0.14746050123103577,-0.45310374308519163,-0.05884685701945041,0.23051405567749003
7806,-0.1851885920387254,0.020131052306392068,0.9521821237309012,0.29366001826985083,0.6751953969582153,-0.43126042611778453,0.14746050123103577,-0.45310374308519163,-0.05884685701945041,0.23051405567749003
7807,-0.03372402327721729,0.020131052306392068,0.9900990600669342,0.29366001826985083,0.6751953969582153,-0.43126042611778453,0.14746050123103577,-0.45310374308519163,-0.05884685701945041,0.23051405567749003
7812,-0.3366531608002335,0.4909792611068641,1.4261438279313134,0.7221133920923882,1.2297383057502977,-0.2317264906624959,0.14746050123103577,-0.48165798905133206,-0.05884685701945041,0.23051405567749003
7813,-0.1851885920387254,0.4909792611068641,1.3692684234272638,0.7221133920923882,1.2297383057502977,-0.2317264906624959,0.14746050123103577,-0.48165798905133206,-0.05884685701945041,0.23051405567749003
7814,1.1779925268148475,0.21977069283779221,1.3692684234272638,0.4431204975102708,1.2297383057502977,-0.2317264906624959,0.24127013412175452,-0.3246096362375597,-0.13890920072318463,0.2547560545036976
7820,-0.9425114358462658,0.4909792611068641,1.0280159964029671,0.8616098393834469,1.2297383057502977,-0.2317264906624959,-0.04015876455040179,-0.39599525115291073,-0.41912740368625445,0.1335460603726598
7821,-0.9425114358462658,0.678188508925932,1.9001055321317257,1.100746606168119,1.340646887508714,-0.049295463960517545,-0.04015876455040179,-0.42454949711905116,-0.41912740368625445,0.1335460603726598
7825,-0.7910468670847578,0.678188508925932,1.9001055321317257,1.100746606168119,1.340646887508714,-0.049295463960517545,-0.04015876455040179,-0.5102122350174725,-0.41912740368625445,0.1335460603726598
7827,-0.7910468670847578,0.678188508925932,1.7105208504515608,1.040962414471951,1.340646887508714,-0.049295463960517545,-0.04015876455040179,-0.42454949711905116,-0.41912740368625445,0.1335460603726598
7833,-0.7910468670847578,0.02088440944047278,1.0280159964029671,0.3434801780166575,0.6751953969582153,-0.43126042611778453,-0.04015876455040179,-0.46738086606826185,-0.41912740368625445,0.1820300580250749
7837,-0.4881177295617416,0.01824765947119018,1.1417668054110661,0.38333630581410283,0.6751953969582153,-0.43126042611778453,-0.04015876455040179,-0.46738086606826185,-0.41912740368625445,0.1820300580250749
7843,0.5721342517688152,0.18586962180415822,0.5730127603705714,0.2836959863204895,0.6751953969582153,-0.07209934229826515,0.05365086834031698,-0.25322402132220856,-0.03482815390833014,0.08506206272024469
7844,0.7235988205303232,0.18586962180415822,0.5730127603705714,0.2836959863204895,0.6751953969582153,-0.07209934229826515,0.05365086834031698,-0.25322402132220856,-0.03482815390833014,0.08506206272024469
7853,1.0265279580533395,0.18586962180415822,0.5730127603705714,0.2836959863204895,0.6751953969582153,-0.07209934229826515,0.05365086834031698,-0.25322402132220856,-0.03482815390833014,0.08506206272024469
7856,0.7235988205303232,0.18586962180415822,0.5350958240345384,0.2836959863204895,0.6751953969582153,-0.07209934229826515,0.05365086834031698,-0.25322402132220856,-0.03482815390833014,0.08506206272024469
7857,0.8750633892918314,0.18586962180415822,0.5730127603705714,0.2836959863204895,0.6751953969582153,-0.07209934229826515,0.05365086834031698,-0.25322402132220856,-0.03482815390833014,0.08506206272024469
7859,0.420669683007307,0.7979722932447718,1.4451022960993298,0.9811782227757829,1.340646887508714,0.15593944107920757,0.24127013412175452,0.48918637379744273,1.0620259548328288,-0.18159992436803846
7860,0.5721342517688152,0.7979722932447718,1.3692684234272638,0.9413220949783376,1.340646887508714,0.15593944107920757,0.24127013412175452,0.27502952905138944,1.0620259548328288,-0.18159992436803846
7861,0.7235988205303232,0.7979722932447718,1.3692684234272638,0.9413220949783376,1.340646887508714,0.15593944107920757,0.24127013412175452,0.27502952905138944,1.0620259548328288,-0.18159992436803846
7867,0.5721342517688152,0.7979722932447718,1.3692684234272638,0.9413220949783376,1.340646887508714,0.15593944107920757,0.24127013412175452,0.27502952905138944,1.0620259548328288,-0.18159992436803846
7955,-0.6395822983232496,-1.0138516142194445,-1.0555196552620452,-1.1909807421849883,-0.5447990023843661,-0.2146235819091856,-0.5092069290039957,-0.8671403095942279,-0.8194391222049257,0.03657806506782957
7995,-0.3366531608002335,2.123880849226901,1.0090575282349505,2.117077865002975,1.4515554692671306,2.236793339398646,0.034888941762173296,0.0608726843053362,0.4375396739437018,-0.45795871098680463
7996,-0.03372402327721729,2.123880849226901,1.0090575282349505,2.117077865002975,1.4515554692671306,2.236793339398646,0.034888941762173296,0.0608726843053362,0.4375396739437018,-0.45795871098680463
8088,-2.608621692222855,-0.9272155438001576,-1.171166311086946,-1.0116281670964842,-0.6557075841427826,1.210618814200019,-0.4153972961132769,-0.5387664809836129,-0.8995014659086599,-0.1573579255418309
8133,-0.7910468670847578,-0.9272155438001576,-1.171166311086946,-0.9319159115015935,-0.6557075841427826,1.210618814200019,-0.22777803033183933,-0.5387664809836129,-0.8995014659086599,0.03657806506782957
8175,-0.7910468670847578,-0.9272155438001576,-1.171166311086946,-0.9319159115015935,-0.6557075841427826,1.210618814200019,-0.4153972961132769,-0.4702362906648757,-0.8995014659086599,0.03657806506782957
8188,-0.7910468670847578,-0.9272155438001576,-1.171166311086946,-1.0215921990458454,-0.6557075841427826,1.210618814200019,-0.22777803033183933,-0.5387664809836129,-0.8995014659086599,-0.09917712835893275
8198,-0.6395822983232496,-0.9272155438001576,-1.1370410683845162,-1.0116281670964842,-0.6557075841427826,1.210618814200019,-0.22777803033183933,-0.5387664809836129,-0.8995014659086599,0.03657806506782957
8305,-1.39690514213079,-0.9272155438001576,-1.171166311086946,-1.0295634246053345,-0.6557075841427826,1.210618814200019,-0.22777803033183933,-0.43882662010212137,-0.8995014659086599,-0.2543259208466611
8308,-0.4881177295617416,-0.9272155438001576,-1.1370410683845162,-1.0116281670964842,-0.6557075841427826,1.210618814200019,-0.22777803033183933,-0.5387664809836129,-0.8995014659086599,-0.1573579255418309
8498,1.1779925268148475,-1.3440103782303354,-1.2318334092245986,-1.346419640595025,-1.653884819968531,-0.573784665728705,-0.6968261947854332,-1.00991153942493,-0.45915857553812156,0.1335460603726598
8500,1.1779925268148475,-0.7332260817743632,-0.754080011390583,-0.7127072086156441,0.7029225423978194,-0.2716332777535538,-0.6968261947854332,-0.7243690797635257,-0.45915857553812156,0.1335460603726598
8502,1.0265279580533395,-1.3440103782303354,-1.2318334092245986,-1.346419640595025,-1.653884819968531,-0.573784665728705,-0.6968261947854332,-1.00991153942493,-0.45915857553812156,0.1335460603726598
8503,1.1779925268148475,-1.3440103782303354,-1.2318334092245986,-1.346419640595025,-1.653884819968531,-0.573784665728705,-0.6968261947854332,-1.00991153942493,-0.45915857553812156,0.1335460603726598
8510,1.1779925268148475,-0.7332260817743632,-0.754080011390583,-0.7127072086156441,0.7029225423978194,-0.2716332777535538,-0.6968261947854332,-0.7243690797635257,-0.37909623183438734,0.32748205098232025
8522,1.1779925268148475,-1.3440103782303354,-1.2318334092245986,-1.346419640595025,-1.653884819968531,-0.573784665728705,-0.6968261947854332,-1.00991153942493,-0.45915857553812156,0.1335460603726598
8549,1.0265279580533395,-1.3440103782303354,-1.2318334092245986,-1.3344628022557914,-1.653884819968531,-0.573784665728705,-1.5411128908019023,-1.3240082450524748,-0.49918974738998867,0.5941440380706033
8550,1.0265279580533395,-1.3440103782303354,-1.2318334092245986,-1.3344628022557914,-1.653884819968531,-0.573784665728705,-1.5411128908019023,-1.266899753120194,-0.49918974738998867,0.5941440380706033
8552,1.0265279580533395,-1.1087746131136196,-1.110499212949293,-1.1989519677444773,-0.2675275479883249,-0.8645341145349827,-1.4473032579111833,-1.1241285232894918,-0.49918974738998867,0.5941440380706033
8553,1.1779925268148475,-1.1087746131136196,-1.110499212949293,-1.1989519677444773,-0.2675275479883249,-0.8645341145349827,-1.5411128908019023,-1.1241285232894918,-0.49918974738998867,0.5941440380706033
8555,1.0265279580533395,-1.3440103782303354,-1.2318334092245986,-1.3344628022557914,-1.653884819968531,-0.573784665728705,-1.5411128908019023,-1.266899753120194,-0.37909623183438734,0.4244500462871505
8556,1.0265279580533395,-1.3440103782303354,-1.2318334092245986,-1.3344628022557914,-1.653884819968531,-0.573784665728705,-1.5411128908019023,-1.266899753120194,-0.37909623183438734,0.4244500462871505
8557,1.1779925268148475,-1.3440103782303354,-1.2318334092245986,-1.3344628022557914,-1.653884819968531,-0.573784665728705,-1.5411128908019023,-1.266899753120194,-0.37909623183438734,0.4244500462871505
8561,0.8750633892918314,-1.3449520746479364,-1.2318334092245986,-1.360369285324131,-1.3211590746932815,-1.240798107107813,-1.165874359239027,-0.8671403095942279,-0.8194391222049257,0.2596044542689391
8564,0.2692051142457989,-1.1099046488147408,-1.0422487275444339,-1.1311965504888202,-0.2675275479883249,-0.8645341145349827,-0.3215876632225581,-1.00991153942493,-0.8995014659086599,-0.0361479314107931
8567,0.420669683007307,-1.3449520746479364,-1.2583752646598216,-1.3244987703064302,-1.3211590746932815,-1.240798107107813,-0.3215876632225581,-1.00991153942493,-0.8995014659086599,-0.0361479314107931
8568,0.7235988205303232,-1.3449520746479364,-1.2583752646598216,-1.360369285324131,-1.3211590746932815,-1.240798107107813,-1.2596839921297458,-1.00991153942493,-0.8995014659086599,-0.0361479314107931
8569,0.420669683007307,-1.1099046488147408,-1.0422487275444339,-1.1311965504888202,-0.2675275479883249,-0.8645341145349827,-0.3215876632225581,-1.00991153942493,-0.8995014659086599,-0.0361479314107931
8570,0.7235988205303232,-1.1099046488147408,-1.0422487275444339,-1.1311965504888202,-0.2675275479883249,-0.8645341145349827,-1.2596839921297458,-0.938525924509579,-0.8995014659086599,-0.0361479314107931
8571,0.8750633892918314,-1.1099046488147408,-1.0801656638804669,-1.121232518539459,-0.2675275479883249,-0.8645341145349827,-1.165874359239027,-0.938525924509579,-0.9795638096123941,0.2789980533299051
